"","Corr"
"7988",0.241733
"7989",0.280335
"7990",0.295301
"7991",0.341035
"7992",0.189375
"7993",0.377832
"7994",0.36339
"7995",0.346963
"7996",0.315905
"7997",0.274163
"7998",0.292433
"7999",NA
"8000",0.224774
"8001",0.323782
"8002",0.226347
"8003",0.11239
"8004",0.278876
"8005",0.262256
"8006",0.344352
"8007",0.334782
"8008",0.298243
"8009",0.290585
"8010",0.15778
"8011",0.121273
"8012",0.360172
"8013",0.362937
"8014",0.178806
"8015",0.363919
"8016",0.264204
"8017",0.197241
"8018",0.195394
"8019",0.225047
"8020",0.200343
"8021",0.102268
"8022",0.350353
"8023",0.263514
"8024",0.283547
"8025",0.268178
"8026",0.249264
"8027",0.182134
"8028",0.255716
"8029",0.378358
"8030",0.108637
"8031",0.166945
"8032",0.181939
"8033",0.217275
"8034",NA
"8035",0.245405
"8036",NA
"8037",0.359468
"8038",0.41771
"8039",0.219075
"8040",0.303859
"8041",0.279673
"8042",0.311184
"8043",0.36536
"8044",0.360694
"8045",0.26314
"8046",0.221895
"8047",0.215266
"8048",0.226344
"8049",0.28608
"8050",0.273415
"8051",0.123534
"8052",0.382941
"8053",0.284104
"8054",0.126354
"8055",0.200751
"8056",0.285621
"8057",0.236086
"8058",0.280692
"8059",0.168421
"8060",0.407048
"8061",0.272056
"8062",0.294077
"8063",0.329404
"8064",0.357706
"8065",0.334447
"8066",0.24236
"8067",0.442645
"8068",0.284137
"8069",0.382841
"8070",0.459753
"8071",0.382573
"8072",0.088728
"8073",0.127385
"8074",0.377916
"8075",0.231373
"8076",0.451161
"8077",0.369989
"8078",0.437585
"8079",0.358254
"8080",0.261566
"8081",0.381261
"8082",0.0134802
"8083",0.326936
"8084",0.437885
"8085",0.262427
"8086",0.286376
"8087",0.250886
"8088",0.305139
"8089",0.272815
"8090",0.367692
"8091",0.310427
"8092",0.30934
"8093",0.166347
"8094",0.105211
"8095",0.337872
"8096",0.44162
"8097",0.376656
"8098",0.444853
"8099",0.348972
"8100",0.275531
"8101",0.132687
"8102",0.133969
"8103",0.289591
"8104",0.26652
"8105",0.371354
"8106",0.223632
"8107",0.39271
"8108",0.332746
"8109",0.220121
"8110",0.263574
"8111",0.282412
"8112",0.45782
"8113",0.171736
"8114",0.30555
"8115",0.218786
"8116",0.238707
"8117",0.187357
"8118",0.272008
"8119",0.139637
"8120",0.31913
"8121",0.45163
"8122",0.229139
"8123",0.460402
"8124",0.359951
"8125",0.358832
"8126",0.350199
"8127",0.176208
"8128",0.317765
"8129",0.175839
"8130",0.356049
"8131",0.164581
"8132",0.311925
"8133",0.303976
"8134",0.205315
"8135",0.253983
"8136",0.278287
"8137",0.122155
"8138",0.224651
"8139",0.257387
"8140",0.15359
"8141",0.289869
"8142",0.188559
"8143",0.302051
"8144",0.210981
"8145",0.167647
"8146",0.335503
"8147",0.353377
"8148",0.103729
"8149",0.281657
"8150",0.27606
"8151",NA
"8152",0.336868
"8153",0.373966
"8154",0.248091
"8155",0.258081
"8156",0.234986
"8157",0.399738
"8158",0.113585
"8159",0.42543
"8160",0.336452
"8161",0.248311
"8162",0.343162
"8163",0.320165
"8164",0.299216
"8165",0.0862613
"8166",0.335777
"8167",0.457248
"8168",0.316685
"8169",0.143288
"8170",0.213057
"8171",0.329426
"8172",0.186021
"8173",0.370151
"8174",0.331339
"8175",0.226823
"8176",0.268403
"8177",0.0991516
"8178",0.347215
"8179",0.303798
"8180",0.179728
"8181",0.238132
"8182",0.313464
"8183",0.162184
"8184",0.268234
"8185",0.224588
"8186",0.174605
"8187",0.239148
"8188",0.265558
"8189",0.379133
"8190",0.43322
"8191",0.330825
"8192",0.238873
"8193",0.156121
"8194",0.246735
"8195",0.460124
"8196",0.117006
"8197",0.209067
"8198",0.209875
"8199",0.125198
"8200",0.0929435
"8201",0.180632
"8202",0.112896
"8203",0.331488
"8204",0.347069
"8205",0.207318
"8206",0.28996
"8207",0.273063
"8208",0.334566
"8209",0.355802
"8210",0.333954
"8211",0.241548
"8212",0.226806
"8213",0.293007
"8214",0.254206
"8215",0.270346
"8216",0.199028
"8217",0.277422
"8218",0.258672
"8219",0.277939
"8220",0.112929
"8221",0.340363
"8222",0.30825
"8223",NA
"8224",0.337249
"8225",0.236866
"8226",0.210224
"8227",0.208771
"8228",0.215326
"8229",0.401237
"8230",0.282827
"8231",0.289302
"8232",0.249816
"8233",0.249377
"8234",0.289488
"8235",0.187437
"8236",0.2139
"8237",0.176109
"8238",0.144332
"8239",0.142358
"8240",0.293014
"8241",0.213803
"8242",0.289261
"8243",0.270902
"8244",0.253498
"8245",0.327679
"8246",0.332645
"8247",0.284913
"8248",0.0890079
"8249",0.147636
"8250",0.21639
"8251",0.167162
"8252",0.202882
"8253",0.229537
"8254",0.262239
"8255",0.340392
"8256",NA
"8257",0.2544
"8258",0.33006
"8259",0.178427
"8260",0.150982
"8261",0.26583
"8262",0.265361
"8263",0.238954
"8264",0.270116
"8265",0.273656
"8266",0.240798
"8267",0.20206
"8268",0.138661
"8269",0.127694
"8270",0.233548
"8271",0.338584
"8272",0.344813
"8273",0.350536
"8274",0.160178
"8275",0.338615
"8276",0.217247
"8277",0.312065
"8278",0.274368
"8279",0.132091
"8280",0.106923
"8281",0.203406
"8282",0.191218
"8283",0.255015
"8284",0.231
"8285",0.0953661
"8286",0.345728
"8287",0.304964
"8288",0.160392
"8289",0.254945
"8290",0.275267
"8291",0.234657
"8292",0.326956
"8293",0.241398
"8294",0.193965
"8295",0.244982
"8296",0.218172
"8297",0.20098
"8298",0.249596
"8299",NA
"8300",0.208067
"8301",0.192664
"8302",0.0750244
"8303",0.0044451
"8304",0.102301
"8305",0.051861
"8306",0.0316451
"8307",0.149717
"8308",0.0746567
"8309",0.14843
"8310",0.212437
"8311",0.240289
"8312",0.260226
"8313",0.154481
"8314",0.241586
"8315",0.0883977
"8316",0.135587
"8317",0.123918
"8318",0.21189
"8319",0.203042
"8320",0.140905
"8321",0.258101
"8322",0.230118
"8323",0.263133
"8324",0.153105
"8325",0.132987
"8326",0.220262
"8327",0.121905
"8328",0.228221
"8329",0.19853
"8330",0.319248
"8331",0.163708
"8332",0.215865
"8333",0.301682
"8334",0.230843
"8335",0.0714725
"8336",0.00796045
"8337",0.156917
"8338",NA
"8339",0.28124
"8340",0.319064
"8341",0.229445
"8342",0.205788
"8343",0.231482
"8344",0.190129
"8345",0.175937
"8346",0.0715107
"8347",0.133194
"8348",0.120455
"8349",0.0669831
"8350",0.104099
"8351",0.405045
"8352",0.110051
"8353",0.102121
"8354",0.248155
"8355",0.118438
"8356",0.263432
"8357",0.166194
"8358",0.0382546
"8359",0.0832659
"8360",0.0456305
"8361",0.269804
"8362",0.0230347
"8363",0.106352
"8364",0.278835
"8365",0.069628
"8366",0.0395053
"8367",0.0428216
"8368",-0.00823544
"8369",0.181406
"8370",0.242341
"8371",0.100503
"8372",0.211775
"8373",0.230479
"8374",0.230497
"8375",0.177547
"8376",0.104865
"8377",0.104659
"8378",0.0589678
"8379",0.070296
"8380",0.388312
"8381",0.146428
"8382",0.10949
"8383",0.336876
"8384",0.0236003
"8385",-0.0504985
"8386",0.0580641
"8387",0.0488019
"8388",0.0773679
"8389",0.0244001
"8390",0.0498439
"8391",-0.0391955
"8392",0.0185309
"8393",0.0166964
"8394",0.0451477
"8395",-0.0604827
"8396",0.065598
"8397",0.0931902
"8398",0.0353761
"8399",NA
"8400",0.0818553
"8401",0.242365
"8402",0.111151
"8403",0.00903296
"8404",0.286676
"8405",NA
"8406",0.0572145
"8407",0.130309
"8408",0.0188911
"8409",0.086363
"8410",-0.000200996
"8411",0.0748652
"8412",0.0586316
"8413",0.0887444
"8414",0.518664
"8415",0.0036314
"8416",0.104688
"8417",0.0653838
"8418",-0.0162802
"8419",0.00161968
"8420",-0.000732928
"8421",-0.000901684
"8422",0.148305
"8423",0.142258
"8424",0.0203462
"8425",0.30449
"8426",0.134342
"8427",-0.0125936
"8428",0.0104243
"8429",0.0255816
"8430",0.0142253
"8431",0.0365324
"8432",0.116804
"8433",0.363231
"8434",0.284738
"8435",0.113437
"8436",0.00753427
"8437",0.027482
"8438",0.142443
"8439",0.102967
"8440",0.256605
"8441",0.0273562
"8442",-0.0270404
"8443",-0.0206853
"8444",NA
"8445",0.0312443
"8446",0.093439
"8447",0.0410186
"8448",0.0228776
"8449",0.0202182
"8450",0.0725018
"8451",0.0547663
"8452",0.00523721
"8453",0.0423924
"8454",0.0440052
"8455",-0.00592297
"8456",0.0387227
"8457",0.0736532
"8458",0.0539394
"8459",-0.00128624
"8460",0.0439369
"8461",0.142299
"8462",0.0397571
"8463",0.0422316
"8464",-0.0106565
"8465",0.000969769
"8466",0.0947085
"8467",0.270357
"8468",0.163795
"8469",0.122266
"8470",0.218306
"8471",0.108969
"8472",0.117054
"8473",0.253448
"8474",0.130041
"8475",0.181753
"8476",0.163966
"8477",0.159351
"8478",0.229731
"8479",0.246638
"8480",0.277262
"8481",0.171684
"8482",0.328431
"8483",0.192574
"8484",0.285185
"8485",0.218901
"8486",0.201946
"8487",0.265884
"8488",0.243675
"8489",0.22491
"8490",0.194504
"8491",0.213579
"8492",0.221515
"8493",0.269521
"8494",0.231719
"8495",0.281564
"8496",0.336555
"8497",0.159668
"8498",0.160022
"8499",0.433674
"8500",0.385703
"8501",0.194019
"8502",0.0466173
"8503",0.192334
"8504",0.166837
"8505",0.333184
"8506",0.204075
"8507",0.240546
"8508",0.226297
"8509",0.113024
"8510",0.205323
"8511",0.208093
"8512",0.260188
"8513",0.169971
"8514",0.156072
"8515",0.270455
"8516",0.215563
"8517",0.259068
"8518",0.192102
"8519",0.12737
"8520",0.243071
"8521",0.178055
"8522",0.236463
"8523",0.213786
"8524",0.201909
"8525",0.15788
"8526",0.177901
"8527",0.259127
"8528",0.144932
"8529",0.182606
"8530",0.0770366
"8531",0.0889413
"8532",0.147069
"8533",0.171236
"8534",0.104443
"8535",0.279338
"8536",0.287848
"8537",0.270184
"8538",0.311327
"8539",0.284183
"8540",0.272665
"8541",0.216963
"8542",0.173087
"8543",0.242728
"8544",0.239985
"8545",0.174752
"8546",0.144576
"8547",NA
"8548",0.187315
"8549",0.143623
"8550",0.26363
"8551",0.168354
"8552",0.0776098
"8553",0.123347
"8554",0.17586
"8555",0.144484
"8556",0.204493
"8557",0.15482
"8558",0.0826284
"8559",0.167913
"8560",0.183457
"8561",0.270535
"8562",0.302084
"8563",0.179514
"8564",0.251987
"8565",0.222086
"8566",0.195643
"8567",0.263266
"8568",0.328591
"8569",0.305499
"8570",0.269079
"8571",NA
"8572",0.145432
"8573",0.204647
"8574",0.212539
"8575",0.238804
"8576",0.240572
"8577",0.266071
"8578",0.186785
"8579",0.331969
"8580",0.0937072
"8581",0.243399
"8582",0.339808
"8583",0.221145
"8584",0.141932
"8585",0.116867
"8586",0.174052
"8587",0.11517
"8588",0.317338
"8589",0.247404
"8590",0.146543
"8591",0.230932
"8592",0.0966765
"8593",0.128007
"8594",0.359664
"8595",0.205792
"8596",0.175502
"8597",0.220638
"8598",0.26701
"8599",0.217052
"8600",0.30514
"8601",0.150846
"8602",0.142967
"8603",0.140209
"8604",0.281737
"8605",0.292473
"8606",0.239712
"8607",0.0688736
"8608",0.0908522
"8609",0.11635
"8610",0.324499
"8611",0.134719
"8612",0.165854
"8613",0.136037
"8614",0.217932
"8615",0.139394
"8616",0.154618
"8617",0.0894625
"8618",0.154913
"8619",0.25134
"8620",0.178057
"8621",0.28129
"8622",0.276477
"8623",0.264124
"8624",0.224367
"8625",0.199199
"8626",0.23205
"8627",0.10216
"8628",0.111085
"8629",0.131841
"8630",0.14743
"8631",0.131491
"8632",0.130026
"8633",0.259575
"8634",0.167119
"8635",0.0887958
"8636",0.0963294
"8637",0.167392
"8638",0.132204
"8639",0.260639
"8640",0.134552
"8641",0.14988
"8642",0.191285
"8643",0.125175
"8644",0.294338
"8645",0.23639
"8646",0.269696
"8647",0.0909105
"8648",0.213747
"8649",0.211459
"8650",0.184046
"8651",0.242209
"8652",0.171652
"8653",0.156634
"8654",0.175879
"8655",0.226925
"8656",0.074107
"8657",0.201088
"8658",0.22828
"8659",0.196684
"8660",0.21668
"8661",0.231464
"8662",0.347907
"8663",0.10858
"8664",0.150673
"8665",0.275476
"8666",0.160565
"8667",0.113929
"8668",0.114785
"8669",0.149874
"8670",0.103505
"8671",0.294067
"8672",0.26539
"8673",0.246782
"8674",0.189758
"8675",0.13111
"8676",0.296667
"8677",0.354785
"8678",0.326281
"8679",0.279206
"8680",0.126151
"8681",0.192615
"8682",0.128416
"8683",0.171446
"8684",0.118484
"8685",0.130887
"8686",0.27532
"8687",0.311876
"8688",0.297251
"8689",0.168544
"8690",0.062261
"8691",0.102519
"8692",0.153279
"8693",0.265734
"8694",0.0827792
"8695",0.130492
"8696",0.0738364
"8697",0.136233
"8698",0.0985725
"8699",0.157979
"8700",NA
"8701",0.257156
"8702",0.303508
"8703",0.075296
"8704",0.27068
"8705",0.275611
"8706",0.212553
"8707",0.217369
"8708",0.259849
"8709",0.123287
"8710",0.0403965
"8711",0.190548
"8712",0.117323
"8713",0.209629
"8714",0.158359
"8715",0.0705416
"8716",0.17811
"8717",0.130364
"8718",0.0601539
"8719",0.192123
"8720",0.0785384
"8721",0.0410524
"8722",0.16793
"8723",0.026332
"8724",0.0664377
"8725",0.0952605
"8726",0.279527
"8727",0.0774902
"8728",0.237084
"8729",0.260192
"8730",0.0559849
"8731",0.248899
"8732",0.11261
"8733",0.320274
"8734",0.202273
"8735",0.326944
"8736",0.285342
"8737",0.209673
"8738",0.081205
"8739",NA
"8740",NA
"8741",0.200003
"8742",0.0957527
"8743",0.245094
"8744",0.132896
"8745",0.370081
"8746",0.212306
"8747",0.102271
"8748",0.250948
"8749",0.25463
"8750",0.152912
"8751",0.073291
"8752",NA
"8753",0.00824014
"8754",0.158214
"8755",0.0811076
"8756",0.120952
"8757",0.0895549
"8758",0.0519068
"8759",0.154739
"8760",0.129478
"8761",0.164976
"8762",0.00553385
"8763",0.151977
"8764",0.162593
"8765",0.164834
"8766",0.138437
"8767",0.341822
"8768",0.103087
"8769",0.179973
"8770",0.0813101
"8771",0.142108
"8772",0.316509
"8773",0.131454
"8774",0.0720591
"8775",0.119291
"8776",0.240578
"8777",0.0288803
"8778",0.320983
"8779",0.0821402
"8780",0.024322
"8781",0.0836376
"8782",0.17423
"8783",0.0475596
"8784",0.165518
"8785",0.213182
"8786",NA
"8787",0.327681
"8788",0.203067
"8789",0.169516
"8790",0.120173
"8791",0.194322
"8792",0.0437156
"8793",0.186603
"8794",0.180214
"8795",0.176658
"8796",0.0332741
"8797",0.139706
"8798",0.0359645
"8799",0.160064
"8800",0.150734
"8801",0.0188797
"8802",0.213333
"8803",0.243446
"8804",0.122934
"8805",0.177108
"8806",0.0659275
"8807",0.0949263
"8808",0.115412
"8809",0.133813
"8810",0.312372
"8811",0.126194
"8812",0.173387
"8813",0.0902312
"8814",0.164035
"8815",0.118846
"8816",0.131903
"8817",0.173424
"8818",0.0768951
"8819",0.179459
"8820",0.122023
"8821",0.0947659
"8822",NA
"8823",0.0660647
"8824",0.0897524
"8825",0.088662
"8826",0.226361
"8827",0.165707
"8828",0.193274
"8829",0.125768
"8830",0.0791204
"8831",0.166065
"8832",0.193355
"8833",0.0764028
"8834",0.148455
"8835",0.0691503
"8836",0.164735
"8837",0.1679
"8838",0.100787
"8839",0.17183
"8840",0.0924063
"8841",0.00404699
"8842",0.107092
"8843",NA
"8844",0.168251
"8845",0.131866
"8846",0.0987026
"8847",0.0865671
"8848",0.150348
"8849",0.155699
"8850",0.144101
"8851",NA
"8852",0.257438
"8853",0.175731
"8854",0.197401
"8855",0.107676
"8856",0.370306
"8857",0.00722781
"8858",0.115373
"8859",0.193765
"8860",0.0189007
"8861",0.155839
"8862",0.0561634
"8863",0.182078
"8864",0.136751
"8865",0.130363
"8866",0.0286036
"8867",0.211834
"8868",0.181543
"8869",0.0370419
"8870",0.24564
"8871",0.0872663
"8872",0.0712417
"8873",0.164964
"8874",0.147163
"8875",0.188198
"8876",0.245549
"8877",0.166692
"8878",0.186686
"8879",0.1382
"8880",0.0638214
"8881",0.00820415
"8882",0.189825
"8883",0.348624
"8884",NA
"8885",0.123252
"8886",0.254142
"8887",0.146993
"8888",0.159281
"8889",0.127165
"8890",0.306522
"8891",0.101442
"8892",0.109886
"8893",0.264154
"8894",0.137355
"8895",0.126225
"8896",0.146843
"8897",0.181188
"8898",0.288004
"8899",0.188022
"8900",0.136909
"8901",0.145851
"8902",0.112789
"8903",0.169272
"8904",0.206693
"8905",0.231711
"8906",0.281178
"8907",0.240737
"8908",0.254769
"8909",0.122153
"8910",0.183704
"8911",0.114659
"8912",-0.016447
"8913",0.0856862
"8914",0.186487
"8915",0.0430749
"8916",0.256838
"8917",0.208844
"8918",0.294511
"8919",0.223471
"8920",0.219138
"8921",0.183806
"8922",0.185077
"8923",0.190836
"8924",0.195301
"8925",0.173203
"8926",0.201562
"8927",0.167358
"8928",0.203282
"8929",0.231749
"8930",0.152655
"8931",0.0426609
"8932",NA
"8933",0.0615233
"8934",0.161596
"8935",0.242698
"8936",0.203297
"8937",0.174586
"8938",NA
"8939",0.134177
"8940",0.0656296
"8941",0.156321
"8942",0.187483
"8943",0.142042
"8944",0.0765215
"8945",0.118714
"8946",0.235301
"8947",0.126385
"8948",0.137809
"8949",0.0613447
"8950",0.201648
"8951",0.297219
"8952",0.0748437
"8953",0.160569
"8954",0.221203
"8955",0.133362
"8956",0.300112
"8957",0.167483
"8958",0.0986491
"8959",0.075157
"8960",0.144275
"8961",0.0725285
"8962",0.116708
"8963",0.0870572
"8964",0.132967
"8965",0.117717
"8966",0.0743926
"8967",NA
"8968",0.0708654
"8969",0.118918
"8970",0.0787162
"8971",0.0333949
"8972",0.0160495
"8973",0.109543
"8974",0.0354149
"8975",0.112105
"8976",0.173318
"8977",0.16908
"8978",0.106595
"8979",0.108025
"8980",0.106314
"8981",0.0683222
"8982",0.0504028
"8983",0.0885132
"8984",0.0685423
"8985",0.0349926
"8986",0.0415872
"8987",0.134924
"8988",0.0490404
"8989",0.106292
"8990",0.138131
"8991",0.0568089
"8992",0.148063
"8993",0.140387
"8994",0.101814
"8995",0.10364
"8996",0.0415334
"8997",NA
"8998",0.123036
"8999",0.0152723
"9000",0.00285942
"9001",0.10084
"9002",0.0394992
"9003",0.140815
"9004",0.124859
"9005",0.129088
"9006",0.115095
"9007",0.190386
"9008",0.090901
"9009",0.119368
"9010",0.12518
"9011",0.106832
"9012",0.0582508
"9013",0.153389
"9014",0.132847
"9015",0.0975797
"9016",0.187072
"9017",0.0539878
"9018",0.136188
"9019",0.194315
"9020",NA
"9021",0.128101
"9022",0.0250673
"9023",0.375075
"9024",0.0432007
"9025",0.159194
"9026",0.114191
"9027",0.131221
"9028",0.0466663
"9029",0.098853
"9030",0.0947006
"9031",0.155357
"9032",0.131405
"9033",0.176253
"9034",0.0768955
"9035",0.0627147
"9036",0.124998
"9037",0.124769
"9038",0.0883559
"9039",0.0564697
"9040",0.0952043
"9041",0.01867
"9042",0.144017
"9043",0.0825527
"9044",0.167036
"9045",0.0556072
"9046",0.0471413
"9047",0.0762613
"9048",0.202738
"9049",0.286372
"9050",0.0457868
"9051",0.305457
"9052",0.453692
"9053",0.200195
"9054",0.222061
"9055",0.152094
"9056",0.273603
"9057",0.133138
"9058",0.102725
"9059",0.30766
"9060",0.261927
"9061",0.233287
"9062",0.0573258
"9063",0.213319
"9064",0.269731
"9065",0.130133
"9066",NA
"9067",0.168532
"9068",0.168196
"9069",0.135731
"9070",0.200582
"9071",0.162008
"9072",0.279272
"9073",0.240979
"9074",0.210614
"9075",0.159836
"9076",0.305513
"9077",0.303014
"9078",-0.0305656
"9079",0.150319
"9080",0.229519
"9081",NA
"9082",0.183978
"9083",0.246337
"9084",0.114919
"9085",0.240983
"9086",0.161318
"9087",0.134017
"9088",0.229602
"9089",0.0631013
"9090",0.111685
"9091",0.248814
"9092",0.213808
"9093",0.150097
"9094",0.26026
"9095",0.216823
"9096",0.166217
"9097",0.0322312
"9098",0.12595
"9099",0.10208
"9100",0.0622749
"9101",0.286156
"9102",0.155667
"9103",0.254067
"9104",0.0677296
"9105",0.187186
"9106",0.0547201
"9107",0.407115
"9108",0.264592
"9109",0.107718
"9110",0.103914
"9111",0.0479672
"9112",0.170139
"9113",0.199418
"9114",0.095014
"9115",0.0777145
"9116",0.292222
"9117",0.355935
"9118",0.132025
"9119",0.299172
"9120",0.170187
"9121",0.220285
"9122",0.227796
"9123",0.209898
"9124",0.0959823
"9125",0.0697524
"9126",0.130335
"9127",NA
"9128",0.127269
"9129",0.0756217
"9130",0.0515367
"9131",0.0895198
"9132",0.0754351
"9133",NA
"9134",0.0884841
"9135",0.0828723
"9136",0.0547738
"9137",0.123827
"9138",NA
"9139",0.0854954
"9140",0.0429365
"9141",0.097557
"9142",0.0965489
"9143",0.12456
"9144",0.0887057
"9145",0.255196
"9146",0.111373
"9147",0.117209
"9148",0.139151
"9149",0.168291
"9150",0.0967308
"9151",0.0860975
"9152",0.151523
"9153",0.0432223
"9154",NA
"9155",0.0656427
"9156",0.082487
"9157",0.0506297
"9158",0.110572
"9159",0.166684
"9160",0.0700943
"9161",0.0521857
"9162",0.153568
"9163",0.193284
"9164",0.107355
"9165",0.0264417
"9166",0.0524017
"9167",0.0358115
"9168",0.0364084
"9169",0.121653
"9170",0.0933171
"9171",0.135866
"9172",0.0901863
"9173",0.119726
"9174",0.129157
"9175",0.127135
"9176",0.0715139
"9177",0.116268
"9178",0.0944877
"9179",0.0985653
"9180",0.0860884
"9181",0.0970251
"9182",0.0276407
"9183",0.0573649
"9184",0.0946785
"9185",0.0946029
"9186",0.155981
"9187",0.117791
"9188",0.0604141
"9189",0.0376626
"9190",0.117752
"9191",0.172166
"9192",0.0559103
"9193",0.0879519
"9194",0.0301713
"9195",0.0828748
"9196",0.0762861
"9197",0.0462424
"9198",0.0464157
"9199",0.0902718
"9200",0.140118
"9201",0.0165917
"9202",0.161268
"9203",0.141112
"9204",NA
"9205",0.126058
"9206",0.0517601
"9207",0.0377664
"9208",0.0801023
"9209",0.140793
"9210",0.0527733
"9211",0.103511
"9212",0.0936171
"9213",0.082249
"9214",0.0691051
"9215",0.0812208
"9216",-0.0150308
"9217",0.0629337
"9218",0.00426711
"9219",0.199235
"9220",0.173572
"9221",0.0265784
"9222",0.0525134
"9223",0.0396906
"9224",0.140513
"9225",0.0885116
"9226",0.292113
"9227",NA
"9228",0.0671206
"9229",0.106132
"9230",0.00310294
"9231",0.421361
"9232",0.268043
"9233",0.366135
"9234",0.438887
"9235",0.329531
"9236",-0.00864899
"9237",NA
"9238",0.0470057
"9239",0.0197694
"9240",0.108162
"9241",0.049614
"9242",0.0719434
"9243",0.0533338
"9244",0.265852
"9245",0.256274
"9246",0.206022
"9247",0.370434
"9248",0.0357939
"9249",NA
"9250",0.0681112
"9251",0.0195675
"9252",0.207943
"9253",0.0276768
"9254",0.0943043
"9255",0.099561
"9256",0.0232249
"9257",0.13406
"9258",0.0254573
"9259",0.0740921
"9260",0.052639
"9261",0.043925
"9262",0.00293981
"9263",0.279508
"9264",0.270402
"9265",0.19591
"9266",0.140814
"9267",0.0840972
"9268",0.121585
"9269",0.159299
